0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,Label
0.16,0.053266,0.075192,0.083049,0.509434,0.570152,0.171368,0.0,9.3e-05,5e-06,0.0,0.00722,0.0,0.036986,0.005491,0.02529,0.0,0.0,0.002082,0.007751,0.00453,0.034252,0.0,0.066946,0.0,0.061966,0.0,0.014286,0.0,0.0,0.033495,0.0,0.25,0.083333,0.0,0.0,0.0,0.0,0
0.16,0.056859,0.07445,0.082523,0.509434,0.571887,0.171368,0.0,9.3e-05,5e-06,0.0,0.00722,0.0,0.02972,0.005491,0.021652,0.0,0.0,0.002096,0.008006,0.004599,0.034996,0.0,0.07113,0.0,0.068376,0.0,0.0146,0.0,0.0,0.034611,0.0,0.0,0.034722,0.0,0.0,0.0,0.0,0
0.25,0.100613,0.084591,0.085677,0.509434,0.701793,0.292801,0.0,9.3e-05,9.3e-05,8e-06,0.025271,0.0,0.031622,0.004129,0.018461,0.0,0.0,0.002213,0.011309,0.005285,0.048399,0.0,0.069038,0.0,0.066239,0.0,0.01821,0.0,0.0,0.049125,0.0,0.25,0.111111,0.0,0.0,0.0,0.0,0
0.19,0.088776,0.087806,0.087254,0.509434,0.913871,0.580815,0.0,0.000933,0.00989,0.006402,0.088448,0.02,0.063556,0.009868,0.021242,0.0,0.002985,0.002113,0.009594,0.00477,0.037602,0.071429,0.08159,0.4,0.081197,0.0,0.015385,0.0,0.0,0.037588,0.0,0.25,0.326389,0.0,0.0,0.0,0.0,0
0.16,0.070175,0.08558,0.086728,0.509434,0.9979,0.747447,0.0,0.00028,0.001738,0.00066,0.059567,0.0,0.043067,0.006317,0.02735,0.0,0.0,0.002136,0.008387,0.004736,0.036485,0.071429,0.075314,0.0,0.074786,0.0,0.015071,0.0,0.0,0.0361,0.0,0.25,0.083333,0.0,0.0,0.0,0.0,0
0.29,0.102304,0.095968,0.09067,0.509434,0.805818,0.572246,0.0,0.00028,0.003269,0.00338,0.016245,0.01,0.499283,0.000743,0.029771,0.0,0.0,0.00211,0.020459,0.004873,0.042815,0.071429,0.154812,0.4,0.151709,0.0,0.017739,0.0,0.0,0.047265,0.333333,0.25,0.069444,0.0,0.0,0.0,0.0,0
0.18,0.076305,0.091269,0.089619,0.509434,0.492857,0.282866,0.0,0.00028,0.000443,3.2e-05,0.018051,0.0,0.085168,0.0045,0.049201,0.0,0.0,0.00225,0.207256,0.005525,0.134028,0.071429,0.064854,0.0,0.061966,0.0,0.018838,0.0,0.0,0.134351,0.0,0.25,0.083333,0.0,0.0,0.0,0.0,0
0.16,0.078208,0.091022,0.089882,0.509434,0.374859,0.168769,0.0,0.002705,0.178217,0.011125,0.055957,0.11,0.044408,0.003344,0.029101,0.0,0.0,0.0108,0.009912,0.013453,0.042442,0.0,0.069038,0.0,0.068376,0.0,0.019466,0.0,0.0,0.042054,0.0,0.0,0.055556,0.0,0.0,0.0,0.0,0
0.16,0.061086,0.085333,0.088305,0.509434,0.377654,0.168802,0.0,9.3e-05,2.6e-05,0.0,0.01444,0.0,0.034616,0.00322,0.023402,0.0,0.0,0.002105,0.008959,0.004667,0.036113,0.071429,0.066946,0.0,0.061966,0.0,0.014757,0.0,0.0,0.035355,0.0,0.0,0.041667,0.0,0.0,0.0,0.0,0
0.16,0.069964,0.086322,0.08883,0.509434,0.379389,0.168802,0.0,9.3e-05,5e-06,0.0,0.00722,0.0,0.032277,0.004707,0.021577,0.0,0.0,0.00213,0.009149,0.004736,0.036485,0.0,0.069038,0.0,0.068376,0.0,0.015071,0.0,0.0,0.0361,0.0,0.25,0.0625,0.0,0.0,0.0,0.0,0
0.16,0.066582,0.085085,0.088305,0.509434,0.38116,0.168802,0.0,0.0,2.6e-05,0.0,0.00361,0.0,0.028784,0.00161,0.021714,0.0,0.0,0.002085,0.007497,0.004496,0.033879,0.071429,0.073222,0.0,0.066239,0.0,0.013972,0.0,0.0,0.033122,0.0,0.25,0.090278,0.0,0.0,0.0,0.0,0
0.16,0.062143,0.081375,0.086991,0.509434,0.382913,0.168802,0.0,0.0,2.6e-05,0.0,0.005415,0.0,0.02735,0.00223,0.01614,0.0,0.0,0.002088,0.00826,0.004599,0.035369,0.071429,0.062762,0.0,0.064103,0.0,0.014757,0.0,0.0,0.034983,0.0,0.25,0.083333,0.0,0.0,0.0,0.0,0
0.19,0.052843,0.076923,0.085414,0.509434,0.353127,0.168457,0.0,0.000933,0.017769,0.005248,0.191336,0.05,0.044564,0.008505,0.021739,0.0,0.0,0.002196,0.011055,0.005251,0.047655,0.071429,0.066946,0.0,0.061966,0.0,0.017425,0.0,0.0,0.047265,0.0,0.0,0.027778,0.0,0.0,0.0,0.0,0
0.16,0.066582,0.07816,0.085414,0.509434,0.323272,0.168062,0.0,0.000187,0.000624,4e-05,0.025271,0.0,0.027287,0.007267,0.016425,0.0,0.0,0.002116,0.009403,0.004736,0.036485,0.0,0.064854,0.0,0.064103,0.0,0.015071,0.0,0.0,0.0361,0.0,0.25,0.076389,0.0,0.0,0.0,0.0,0
0.16,0.062355,0.076428,0.084625,0.509434,0.324973,0.167996,0.0,0.0,1.5e-05,0.0,0.00361,0.0,0.034148,0.001982,0.021789,0.0,0.0,0.002122,0.008895,0.004702,0.036485,0.071429,0.064854,0.0,0.061966,0.0,0.014914,0.0,0.0,0.035728,0.0,0.25,0.090278,0.0,0.0,0.0,0.0,0
0.16,0.071232,0.077418,0.084625,0.509434,0.326743,0.168013,0.0,0.0,2.6e-05,0.0,0.023466,0.0,0.029127,0.00289,0.021354,0.0,0.0,0.002059,0.007434,0.004427,0.033507,0.071429,0.062762,0.0,0.059829,0.0,0.013815,0.0,0.0,0.033122,0.0,0.25,0.090278,0.0,0.0,0.0,0.0,0
0.16,0.083492,0.08187,0.08594,0.509434,0.328514,0.168029,0.0,9.3e-05,2.6e-05,0.0,0.00722,0.0,0.045344,0.004542,0.034005,0.0,0.0,0.002099,0.008006,0.004599,0.035369,0.0,0.064854,0.0,0.061966,0.0,0.0146,0.0,0.0,0.034983,0.0,0.25,0.069444,0.0,0.0,0.0,0.0,0
0.16,0.082858,0.083601,0.086465,0.509434,0.330267,0.168013,0.0,9.3e-05,1.5e-05,0.0,0.009025,0.0,0.024075,0.006606,0.016276,0.0,0.0,0.002096,0.008006,0.004599,0.034996,0.071429,0.064854,0.0,0.064103,0.0,0.0146,0.0,0.0,0.034611,0.0,0.0,0.069444,0.0,0.0,0.0,0.0,0
0.18,0.083915,0.086569,0.087779,0.509434,0.408377,0.240168,0.0,0.000653,0.013288,0.003443,0.140794,0.03,0.036986,0.007225,0.023539,0.0,0.0,0.002136,0.008641,0.004805,0.03723,0.0,0.07113,0.2,0.068376,0.0,0.015228,0.0,0.0,0.036472,0.0,0.25,0.166667,0.0,0.0,0.0,0.0,0
0.16,0.079053,0.086817,0.088042,0.509434,0.486487,0.312308,0.0,0.0,4.1e-05,0.0,0.001805,0.0,0.03524,0.001899,0.02334,0.0,0.0,0.00209,0.008577,0.004633,0.035741,0.071429,0.069038,0.0,0.070513,0.0,0.014757,0.0,0.0,0.035355,0.0,0.0,0.034722,0.0,0.0,0.0,0.0,0
0.18,0.08159,0.089537,0.089356,0.509434,0.491121,0.315005,0.0,9.3e-05,0.001238,0.000421,0.066787,0.0,0.033306,0.004294,0.023266,0.0,0.0,0.002375,0.014868,0.005937,0.049516,0.0,0.165272,0.2,0.160256,0.0,0.020251,0.0,0.0,0.049498,0.0,0.25,0.048611,0.0,0.0,0.0,0.0,0
0.16,0.086451,0.091764,0.090407,0.509434,0.495791,0.317752,0.0,0.0,3.1e-05,0.0,0.00722,0.0,0.025666,0.003138,0.016239,0.0,0.0,0.002128,0.009276,0.00477,0.037975,0.071429,0.16318,0.0,0.162393,0.0,0.015385,0.0,0.0,0.037588,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0
0.18,0.080533,0.091022,0.090407,0.509434,0.498186,0.317801,0.0,9.3e-05,0.00512,0.009042,0.048736,0.0,0.04182,0.002642,0.025761,0.0,0.0,0.00223,0.010293,0.005354,0.049144,0.071429,0.161088,0.0,0.155983,0.0,0.017739,0.0,0.0,0.048009,0.0,0.0,0.041667,0.5,0.5,0.0,0.0,0
0.16,0.071021,0.087311,0.089356,0.509434,0.500859,0.317801,0.0,0.000373,0.002764,0.005089,0.064982,0.0,0.026102,0.01185,0.018275,0.0,0.0,0.002113,0.009149,0.004736,0.037602,0.071429,0.154812,0.0,0.153846,0.0,0.015228,0.0,0.0,0.037216,0.0,0.0,0.069444,0.0,0.0,0.0,0.0,0
0.16,0.079476,0.087806,0.089619,0.509434,0.50289,0.317752,0.0,0.00028,1.5e-05,0.0,0.009025,0.0,0.03892,0.010776,0.024867,0.0,0.0,0.002125,0.008959,0.00477,0.037975,0.071429,0.150628,0.0,0.147436,0.0,0.015385,0.0,0.0,0.037216,0.0,0.25,0.0625,0.0,0.0,0.0,0.0,0
0.16,0.087719,0.090774,0.09067,0.509434,0.504661,0.317785,0.0,0.0,5e-06,0.0,0.00361,0.0,0.019179,0.003675,0.014501,0.0,0.0,0.002096,0.007624,0.00453,0.034996,0.071429,0.064854,0.0,0.059829,0.0,0.014443,0.0,0.0,0.034983,0.0,0.25,0.118056,0.0,0.0,0.0,0.0,0
0.16,0.09089,0.093,0.091721,0.509434,0.506431,0.317818,0.0,0.000187,9.3e-05,8e-06,0.012635,0.0,0.048587,0.005533,0.035458,0.0,0.0,0.002096,0.008323,0.004667,0.036858,0.071429,0.058577,0.0,0.053419,0.0,0.014914,0.0,0.0,0.036472,0.0,0.0,0.041667,0.0,0.0,0.0,0.0,0
0.16,0.091313,0.094484,0.092773,0.509434,0.508219,0.317851,0.0,9.3e-05,5e-06,0.0,0.009025,0.0,0.029814,0.003633,0.019939,0.0,0.0,0.002156,0.008704,0.00477,0.037602,0.0,0.060669,0.0,0.059829,0.0,0.015228,0.0,0.0,0.037216,0.0,0.0,0.013889,0.0,0.0,0.0,0.0,0
0.16,0.076728,0.092258,0.092247,0.509434,0.430907,0.242915,0.0,9.3e-05,1.5e-05,0.0,0.00722,0.0,0.03655,0.004088,0.023614,0.0,0.0,0.002102,0.012644,0.004702,0.038347,0.0,0.054393,0.0,0.053419,0.0,0.015071,0.0,0.0,0.037961,0.0,0.25,0.069444,0.0,0.0,0.0,0.0,0
0.16,0.072501,0.089785,0.091721,0.509434,0.353561,0.16798,0.0,0.000653,0.0,0.0,0.072202,0.0,0.02526,0.027828,0.016065,0.0,0.0,0.002116,0.009403,0.004736,0.036858,0.0,0.060669,0.0,0.059829,0.0,0.015071,0.0,0.0,0.036472,0.0,0.0,0.055556,0.0,0.0,0.0,0.0,0
0.16,0.069119,0.087311,0.090933,0.509434,0.355331,0.167996,0.0,0.000187,4.1e-05,0.0,0.009025,0.0,0.035053,0.006152,0.025314,0.0,0.0,0.002079,0.007434,0.004461,0.033879,0.0,0.069038,0.0,0.061966,0.0,0.013972,0.0,0.0,0.033495,0.0,0.25,0.076389,0.0,0.0,0.0,0.0,0
0.16,0.072712,0.086817,0.09067,0.509434,0.357102,0.168013,0.0,0.0,5e-06,0.0,0.00361,0.0,0.03577,0.002519,0.023514,0.0,0.0,0.002122,0.00845,0.004667,0.036113,0.0,0.069038,0.0,0.068376,0.0,0.014914,0.0,0.0,0.0361,0.0,0.25,0.076389,0.0,0.0,0.0,0.0,0
0.18,0.087297,0.090032,0.091984,0.509434,0.358907,0.168046,0.0,0.0,4.1e-05,0.0,0.009025,0.0,0.037797,0.00256,0.021838,0.0,0.0,0.00219,0.010166,0.005216,0.047282,0.071429,0.069038,0.0,0.066239,0.0,0.017111,0.0,0.0,0.04652,0.0,0.25,0.0625,0.0,0.0,0.0,0.0,0
0.16,0.087297,0.092506,0.092773,0.509434,0.360643,0.168029,0.0,0.000746,5e-06,0.0,0.077617,0.0,0.025635,0.032122,0.0164,0.0,0.0,0.002076,0.009213,0.004599,0.036113,0.0,0.07113,0.0,0.068376,0.0,0.0146,0.0,0.0,0.035355,0.0,0.0,0.048611,0.0,0.0,0.0,0.0,0
0.16,0.073557,0.089537,0.091984,0.509434,0.362344,0.167996,0.0,0.000373,4.1e-05,1.6e-05,0.027076,0.0,0.035645,0.012593,0.023204,0.0,0.0,0.002113,0.008895,0.004702,0.036485,0.071429,0.069038,0.0,0.066239,0.0,0.014914,0.0,0.0,0.035728,0.0,0.25,0.069444,0.0,0.0,0.0,0.0,0
0.16,0.068696,0.086322,0.090933,0.509434,0.364097,0.168013,0.0,0.0,5e-06,0.0,0.005415,0.0,0.032683,0.002395,0.023303,0.0,0.0,0.002053,0.007434,0.004427,0.033507,0.071429,0.07113,0.0,0.068376,0.0,0.013815,0.0,0.0,0.033122,0.0,0.25,0.069444,0.0,0.0,0.0,0.0,0
0.16,0.075882,0.087311,0.091196,0.509434,0.366145,0.168062,0.0,0.000373,0.009426,0.003944,0.133574,0.02,0.036425,0.005863,0.024694,0.0,0.0,0.002116,0.008704,0.004702,0.036485,0.071429,0.064854,0.0,0.061966,0.0,0.015071,0.0,0.0,0.036472,0.0,0.25,0.048611,0.0,0.0,0.0,0.0,0
0.16,0.071232,0.085333,0.09067,0.509434,0.368159,0.168062,0.0,0.0,1.5e-05,0.0,0.009025,0.0,0.035708,0.002353,0.023775,0.0,0.0,0.002113,0.00826,0.004633,0.035741,0.071429,0.060669,0.0,0.059829,0.0,0.014757,0.0,0.0,0.035355,0.0,0.0,0.048611,0.0,0.0,0.0,0.0,0
0.16,0.071444,0.084838,0.090407,0.509434,0.369912,0.168046,0.0,9.3e-05,2.6e-05,0.0,0.005415,0.0,0.035458,0.004211,0.023589,0.0,0.0,0.002122,0.008387,0.004702,0.036485,0.0,0.060669,0.0,0.057692,0.0,0.014914,0.0,0.0,0.035728,0.0,0.25,0.090278,0.0,0.0,0.0,0.0,0
0.16,0.065103,0.082117,0.089356,0.509434,0.371682,0.168062,0.0,0.0,5e-06,0.0,0.005415,0.0,0.024013,0.002188,0.017853,0.0,0.0,0.002119,0.00826,0.004667,0.035741,0.071429,0.060669,0.0,0.059829,0.0,0.014757,0.0,0.0,0.035355,0.0,0.0,0.048611,0.0,0.0,0.0,0.0,0
0.16,0.074403,0.083601,0.089619,0.509434,0.373453,0.168046,0.0,0.0,1.5e-05,0.0,0.021661,0.0,0.031997,0.002601,0.021838,0.0,0.0,0.002096,0.007688,0.00453,0.034252,0.071429,0.064854,0.0,0.057692,0.0,0.014286,0.0,0.0,0.033867,0.0,0.25,0.111111,0.0,0.0,0.0,0.0,0
0.16,0.065103,0.080633,0.088305,0.509434,0.375189,0.168046,0.0,9.3e-05,2.6e-05,0.0,0.009025,0.0,0.035146,0.004913,0.023527,0.0,0.0,0.002071,0.008196,0.004564,0.035369,0.0,0.060669,0.0,0.059829,0.0,0.014443,0.0,0.0,0.034983,0.0,0.0,0.069444,0.0,0.0,0.0,0.0,0
0.18,0.065737,0.081375,0.088305,0.509434,0.376994,0.168111,0.0,0.000187,2.6e-05,0.0,0.01083,0.0,0.040261,0.004748,0.023489,0.0,0.0,0.002176,0.010801,0.005182,0.047655,0.0,0.062762,0.0,0.061966,0.0,0.017111,0.0,0.0,0.046892,0.0,0.25,0.0625,0.0,0.0,0.0,0.0,0
0.16,0.073135,0.083107,0.08883,0.509434,0.378782,0.168161,0.0,9.3e-05,5.2e-05,0.0,0.019856,0.0,0.034335,0.004005,0.021826,0.0,0.0,0.002113,0.009213,0.004702,0.036485,0.0,0.066946,0.0,0.068376,0.0,0.014757,0.0,0.0,0.0361,0.0,0.0,0.041667,0.0,0.0,0.0,0.0,0
0.16,0.066793,0.081623,0.088305,0.509434,0.380518,0.168128,0.0,9.3e-05,1.5e-05,0.0,0.00722,0.0,0.023763,0.007514,0.015854,0.0,0.0,0.00211,0.008514,0.004667,0.036113,0.071429,0.069038,0.0,0.066239,0.0,0.014757,0.0,0.0,0.035728,0.0,0.0,0.041667,0.0,0.0,0.0,0.0,0
0.16,0.066371,0.080386,0.087516,0.509434,0.382358,0.168194,0.0,9.3e-05,4.1e-05,0.0,0.009025,0.0,0.03708,0.003922,0.027301,0.0,0.0,0.002105,0.007815,0.00453,0.033879,0.071429,0.066946,0.0,0.064103,0.0,0.014129,0.0,0.0,0.033495,0.0,0.25,0.083333,0.0,0.0,0.0,0.0,0
0.16,0.055379,0.075192,0.085414,0.509434,0.38418,0.168259,0.0,9.3e-05,4.1e-05,0.0,0.021661,0.0,0.0363,0.00322,0.026606,0.0,0.0,0.00209,0.008069,0.004599,0.035369,0.0,0.064854,0.0,0.061966,0.0,0.0146,0.0,0.0,0.034983,0.0,0.25,0.083333,0.0,0.0,0.0,0.0,0
0.16,0.082012,0.081375,0.087254,0.509434,0.385933,0.168276,0.0,9.3e-05,1.5e-05,0.0,0.023466,0.0,0.035053,0.003922,0.023167,0.0,0.0,0.002068,0.00826,0.004564,0.034996,0.071429,0.060669,0.0,0.059829,0.0,0.0146,0.0,0.0,0.034611,0.0,0.0,0.041667,0.0,0.0,0.0,0.0,0
0.16,0.068907,0.079644,0.086465,0.509434,0.387721,0.168325,0.0,9.3e-05,2.6e-05,0.0,0.00722,0.0,0.03418,0.003799,0.022881,0.0,0.0,0.002073,0.008133,0.004599,0.035369,0.071429,0.058577,0.0,0.053419,0.0,0.0146,0.0,0.0,0.034611,0.0,0.25,0.083333,0.0,0.0,0.0,0.0,0
0.16,0.066159,0.078654,0.08594,0.509434,0.389509,0.168391,0.0,0.0,3.1e-05,0.0,0.009025,0.0,0.02657,0.00256,0.017989,0.0,0.0,0.002082,0.008133,0.004599,0.035369,0.071429,0.054393,0.0,0.051282,0.0,0.014757,0.0,0.0,0.034983,0.0,0.0,0.048611,0.0,0.0,0.0,0.0,0
0.16,0.06933,0.080139,0.086202,0.509434,0.391297,0.168424,0.0,0.0,2.6e-05,0.0,0.01083,0.0,0.028254,0.003055,0.021689,0.0,0.0,0.00209,0.007751,0.004496,0.034252,0.0,0.052301,0.0,0.049145,0.0,0.014129,0.0,0.0,0.033867,0.0,0.25,0.083333,0.0,0.0,0.0,0.0,0
0.16,0.069541,0.080139,0.086202,0.509434,0.393102,0.168473,0.0,0.0,3.1e-05,0.0,0.005415,0.0,0.027818,0.002725,0.018064,0.0,0.0,0.002128,0.008832,0.004702,0.036485,0.0,0.054393,0.0,0.055556,0.0,0.015071,0.0,0.0,0.0361,0.0,0.0,0.041667,0.0,0.0,0.0,0.0,0
0.18,0.074614,0.082365,0.086728,0.509434,0.394977,0.168572,0.0,9.3e-05,5.2e-05,0.0,0.009025,0.0,0.045188,0.00256,0.027487,0.0,0.0,0.002184,0.010928,0.005182,0.047282,0.0,0.058577,0.0,0.053419,0.0,0.017268,0.0,0.0,0.046892,0.0,0.0,0.041667,0.0,0.0,0.0,0.0,0
0.16,0.083703,0.086075,0.088042,0.509434,0.396782,0.168605,0.0,9.3e-05,5.7e-05,0.0,0.01083,0.0,0.031466,0.003344,0.020162,0.0,0.0,0.002139,0.008832,0.00477,0.036858,0.0,0.062762,0.0,0.059829,0.0,0.015071,0.0,0.0,0.0361,0.0,0.0,0.069444,0.0,0.0,0.0,0.0,0
0.16,0.071866,0.085085,0.088042,0.509434,0.398518,0.168572,0.0,9.3e-05,2.6e-05,0.0,0.01083,0.0,0.033369,0.004377,0.021702,0.0,0.0,0.002125,0.00845,0.004702,0.036485,0.0,0.060669,0.0,0.057692,0.0,0.014914,0.0,0.0,0.0361,0.0,0.25,0.069444,0.0,0.0,0.0,0.0,0
0.16,0.058761,0.081128,0.086728,0.509434,0.400323,0.168605,0.0,9.3e-05,0.00017,8e-06,0.045126,0.0,0.031092,0.004913,0.021938,0.0,0.0,0.002096,0.007624,0.004496,0.033879,0.0,0.062762,0.0,0.059829,0.0,0.014129,0.0,0.0,0.033495,0.0,0.25,0.090278,0.0,0.0,0.0,0.0,0
0.16,0.071444,0.082365,0.086728,0.509434,0.402163,0.168654,0.0,9.3e-05,0.000119,8e-06,0.018051,0.0,0.044502,0.004335,0.032267,0.0,0.0,0.002139,0.008832,0.004736,0.036485,0.071429,0.056485,0.0,0.053419,0.0,0.015071,0.0,0.0,0.0361,0.0,0.25,0.0625,0.0,0.0,0.0,0.0,0
0.16,0.076939,0.085085,0.088042,0.509434,0.40402,0.168753,0.0,0.0,2.6e-05,0.0,0.009025,0.0,0.026134,0.003055,0.016177,0.0,0.0,0.002105,0.008387,0.004667,0.035741,0.0,0.062762,0.0,0.059829,0.0,0.014757,0.0,0.0,0.035355,0.0,0.0,0.055556,0.0,0.0,0.0,0.0,0
0.16,0.071232,0.083601,0.087516,0.509434,0.405843,0.168786,0.0,0.00028,0.001934,0.000708,0.041516,0.0,0.039824,0.008051,0.027251,0.0,0.0,0.00213,0.00934,0.004736,0.03723,0.071429,0.054393,0.0,0.053419,0.0,0.015071,0.0,0.0,0.036472,0.0,0.25,0.069444,0.0,0.0,0.0,0.0,0
0.16,0.064891,0.080881,0.086465,0.509434,0.407648,0.168786,0.0,0.0,3.1e-05,0.0,0.00722,0.0,0.029127,0.002931,0.019752,0.0,0.0,0.002102,0.008133,0.004667,0.035369,0.0,0.056485,0.0,0.055556,0.0,0.014757,0.0,0.0,0.034983,0.0,0.0,0.027778,0.0,0.0,0.0,0.0,0
0.16,0.055379,0.076923,0.084888,0.509434,0.40947,0.168851,0.0,9.3e-05,2.6e-05,0.0,0.009025,0.0,0.033618,0.004088,0.023502,0.0,0.0,0.002076,0.007561,0.004496,0.033507,0.0,0.064854,0.0,0.057692,0.0,0.014129,0.0,0.0,0.033122,0.0,0.25,0.083333,0.0,0.0,0.0,0.0,0
0.16,0.078419,0.082859,0.086991,0.509434,0.411293,0.168901,0.0,0.0,5e-06,0.0,0.005415,0.0,0.018836,0.001817,0.014476,0.0,0.0,0.00213,0.008387,0.004702,0.035741,0.0,0.060669,0.0,0.059829,0.0,0.014914,0.0,0.0,0.035355,0.0,0.0,0.048611,0.0,0.0,0.0,0.0,0
0.18,0.091735,0.087311,0.088305,0.509434,0.413185,0.169032,0.0,9.3e-05,1.5e-05,0.0,0.00722,0.0,0.04709,0.003262,0.027599,0.0,0.0,0.002216,0.010992,0.005251,0.047282,0.071429,0.056485,0.0,0.053419,0.0,0.017425,0.0,0.0,0.046892,0.0,0.25,0.076389,0.0,0.0,0.0,0.0,0
0.16,0.091524,0.089785,0.089356,0.509434,0.41499,0.169082,0.0,0.0,5.2e-05,0.0,0.01444,0.0,0.022391,0.00289,0.015854,0.0,0.0,0.002099,0.009086,0.004702,0.036113,0.0,0.056485,0.0,0.055556,0.0,0.014914,0.0,0.0,0.035355,0.0,0.0,0.048611,0.0,0.0,0.0,0.0,0
0.16,0.082646,0.089043,0.089356,0.509434,0.416691,0.169049,0.0,9.3e-05,4.1e-05,0.0,0.00722,0.0,0.040417,0.002725,0.02529,0.0,0.0,0.002096,0.008832,0.004667,0.035741,0.0,0.060669,0.0,0.057692,0.0,0.014914,0.0,0.0,0.035355,0.0,0.0,0.048611,0.0,0.0,0.0,0.0,0
0.16,0.085606,0.091269,0.090407,0.509434,0.418496,0.169098,0.0,0.0,1.5e-05,0.0,0.00361,0.0,0.029159,0.001321,0.021702,0.0,0.0,0.002113,0.007624,0.004564,0.034252,0.071429,0.058577,0.0,0.055556,0.0,0.014286,0.0,0.0,0.033867,0.0,0.25,0.111111,0.0,0.0,0.0,0.0,0
0.16,0.066159,0.086075,0.08883,0.509434,0.420284,0.169115,0.0,0.0,0.0,0.0,0.00722,0.0,0.038171,0.002601,0.028393,0.0,0.0,0.00209,0.008069,0.004633,0.035369,0.0,0.054393,0.0,0.053419,0.0,0.014757,0.0,0.0,0.034983,0.0,0.25,0.055556,0.0,0.0,0.0,0.0,0
0.16,0.073769,0.086075,0.08883,0.509434,0.42209,0.169164,0.0,0.00028,5e-06,0.0,0.00722,0.0,0.030437,0.012097,0.021689,0.0,0.0,0.00211,0.008069,0.004667,0.035369,0.0,0.054393,0.0,0.055556,0.0,0.014914,0.0,0.0,0.035355,0.0,0.0,0.020833,0.0,0.0,0.0,0.0,0
0.15,0.061086,0.08187,0.087516,0.509434,0.423895,0.169213,0.0,0.0,0.0,0.0,0.00361,0.0,0.033119,0.001652,0.021776,0.0,0.0,0.002099,0.008196,0.004667,0.035741,0.0,0.062762,0.0,0.057692,0.0,0.014757,0.0,0.0,0.034983,0.0,0.25,0.076389,0.0,0.0,0.0,0.0,0
0.16,0.061086,0.080386,0.086991,0.509434,0.425683,0.169263,0.0,0.0,2.6e-05,0.0,0.01083,0.0,0.027849,0.002312,0.019268,0.0,0.0,0.002045,0.00826,0.00453,0.034624,0.071429,0.062762,0.0,0.059829,0.0,0.014443,0.0,0.0,0.034239,0.0,0.0,0.055556,0.0,0.0,0.0,0.0,0
0.16,0.073557,0.083354,0.087779,0.509434,0.427453,0.169312,0.0,9.3e-05,5e-06,0.0,0.009025,0.0,0.034928,0.003055,0.024594,0.0,0.0,0.002025,0.007434,0.004358,0.032762,0.321429,0.064854,0.0,0.057692,0.0,0.013658,0.0,0.0,0.03275,0.0,0.25,0.076389,0.0,0.0,0.0,0.0,0
0.16,0.078842,0.085085,0.088568,0.509434,0.429241,0.169361,0.0,9.3e-05,0.0,0.0,0.00722,0.0,0.0305,0.003468,0.021677,0.0,0.0,0.00213,0.008387,0.004702,0.036113,0.0,0.060669,0.0,0.059829,0.0,0.014914,0.0,0.0,0.035728,0.0,0.0,0.055556,0.0,0.0,0.0,0.0,0
0.18,0.052843,0.078407,0.086202,0.509434,0.37807,0.168835,0.0,0.0,0.000263,1.6e-05,0.012635,0.0,0.033743,0.002188,0.013955,0.0,0.0,0.002196,0.011691,0.005285,0.048027,0.0,0.064854,0.0,0.057692,0.0,0.017582,0.0,0.0,0.047637,0.0,0.25,0.083333,0.0,0.0,0.0,0.0,0
0.16,0.068273,0.080139,0.086465,0.509434,0.326847,0.168259,0.0,9.3e-05,0.0,0.0,0.005415,0.0,0.031342,0.003922,0.021938,0.0,0.0,0.002142,0.008514,0.00477,0.036485,0.071429,0.058577,0.0,0.059829,0.0,0.015071,0.0,0.0,0.035728,0.0,0.25,0.0625,0.0,0.0,0.0,0.0,0
0.16,0.059184,0.077418,0.085414,0.509434,0.3286,0.16821,0.0,0.0,1.5e-05,0.0,0.00722,0.0,0.039138,0.002684,0.025563,0.0,0.0,0.002136,0.008959,0.004736,0.036485,0.071429,0.060669,0.0,0.057692,0.0,0.015071,0.0,0.0,0.0361,0.0,0.0,0.027778,0.0,0.0,0.0,0.0,0
0.16,0.054745,0.074697,0.0841,0.509434,0.330388,0.168226,0.0,0.0,1.5e-05,0.0,0.005415,0.0,0.025728,0.001569,0.018225,0.0,0.0,0.00211,0.00826,0.004564,0.034624,0.0,0.060669,0.0,0.059829,0.0,0.014286,0.0,0.0,0.034239,0.0,0.25,0.090278,0.0,0.0,0.0,0.0,0
0.16,0.071444,0.07816,0.084888,0.509434,0.332194,0.168276,0.0,9.3e-05,5e-06,0.0,0.009025,0.0,0.037236,0.004624,0.028344,0.0,0.0,0.002119,0.008323,0.004633,0.034624,0.0,0.060669,0.0,0.057692,0.0,0.0146,0.0,0.0,0.034611,0.0,0.25,0.083333,0.0,0.0,0.0,0.0,0
0.16,0.075037,0.080881,0.085677,0.509434,0.333947,0.168276,0.0,9.3e-05,0.0,0.0,0.00722,0.0,0.038421,0.002973,0.025563,0.0,0.0,0.002105,0.008323,0.004667,0.035741,0.0,0.062762,0.0,0.059829,0.0,0.014757,0.0,0.0,0.035355,0.0,0.0,0.041667,0.0,0.0,0.0,0.0,0
